AirTemp,TrackTemp,Rainfall,WindSpeed,Year,GrandPrix
30.3,45.1,False,3.0,2020,Tuscan Grand Prix
30.0,45.1,False,2.5,2020,Tuscan Grand Prix
30.0,45.1,False,3.0,2020,Tuscan Grand Prix
30.1,44.5,False,3.4,2020,Tuscan Grand Prix
30.0,44.4,False,2.0,2020,Tuscan Grand Prix
30.2,44.3,False,2.9,2020,Tuscan Grand Prix
30.2,44.3,False,2.8,2020,Tuscan Grand Prix
30.1,44.2,False,2.1,2020,Tuscan Grand Prix
30.1,44.2,False,2.1,2020,Tuscan Grand Prix
30.1,44.2,False,2.1,2020,Tuscan Grand Prix
30.1,44.2,False,2.1,2020,Tuscan Grand Prix
30.1,44.2,False,2.1,2020,Tuscan Grand Prix
30.4,44.5,False,3.3,2020,Tuscan Grand Prix
30.2,44.4,False,2.1,2020,Tuscan Grand Prix
30.4,44.4,False,2.8,2020,Tuscan Grand Prix
30.4,44.3,False,2.6,2020,Tuscan Grand Prix
30.4,44.3,False,2.8,2020,Tuscan Grand Prix
30.2,44.3,False,3.1,2020,Tuscan Grand Prix
30.3,44.3,False,2.6,2020,Tuscan Grand Prix
30.4,44.2,False,2.6,2020,Tuscan Grand Prix
30.1,43.9,False,4.4,2020,Tuscan Grand Prix
29.8,44.1,False,2.5,2020,Tuscan Grand Prix
30.0,44.1,False,2.9,2020,Tuscan Grand Prix
30.1,44.1,False,3.3,2020,Tuscan Grand Prix
30.2,44.1,False,2.9,2020,Tuscan Grand Prix
30.1,43.6,False,3.8,2020,Tuscan Grand Prix
30.1,43.6,False,2.4,2020,Tuscan Grand Prix
30.3,43.9,False,2.3,2020,Tuscan Grand Prix
30.3,43.9,False,2.2,2020,Tuscan Grand Prix
30.0,43.8,False,2.3,2020,Tuscan Grand Prix
30.1,43.4,False,1.9,2020,Tuscan Grand Prix
30.2,43.8,False,2.9,2020,Tuscan Grand Prix
30.1,43.5,False,1.6,2020,Tuscan Grand Prix
30.4,44.3,False,2.8,2020,Tuscan Grand Prix
30.2,44.3,False,2.7,2020,Tuscan Grand Prix
30.2,43.3,False,2.6,2020,Tuscan Grand Prix
30.2,43.7,False,1.4,2020,Tuscan Grand Prix
30.3,44.0,False,1.8,2020,Tuscan Grand Prix
30.4,44.0,False,2.5,2020,Tuscan Grand Prix
30.4,43.7,False,3.2,2020,Tuscan Grand Prix
30.4,43.6,False,1.2,2020,Tuscan Grand Prix
30.4,43.5,False,1.1,2020,Tuscan Grand Prix
30.5,43.6,False,2.1,2020,Tuscan Grand Prix
30.4,43.0,False,2.8,2020,Tuscan Grand Prix
30.3,43.0,False,2.3,2020,Tuscan Grand Prix
30.3,43.3,False,1.7,2020,Tuscan Grand Prix
30.4,43.3,False,2.6,2020,Tuscan Grand Prix
30.3,43.0,False,3.4,2020,Tuscan Grand Prix
30.1,42.5,False,2.3,2020,Tuscan Grand Prix
30.0,42.8,False,3.8,2020,Tuscan Grand Prix
29.9,42.3,False,3.1,2020,Tuscan Grand Prix
30.0,42.2,False,2.5,2020,Tuscan Grand Prix
30.0,42.6,False,3.6,2020,Tuscan Grand Prix
29.9,42.2,False,2.6,2020,Tuscan Grand Prix
30.2,42.2,False,2.6,2020,Tuscan Grand Prix
30.2,42.5,False,2.0,2020,Tuscan Grand Prix
30.3,42.5,False,1.8,2020,Tuscan Grand Prix
30.2,42.5,False,2.3,2020,Tuscan Grand Prix
30.3,42.6,False,2.6,2020,Tuscan Grand Prix
30.3,42.3,False,2.8,2020,Tuscan Grand Prix
30.0,41.7,False,2.3,2020,Tuscan Grand Prix
30.0,41.7,False,2.0,2020,Tuscan Grand Prix
30.0,41.9,False,1.8,2020,Tuscan Grand Prix
30.2,42.3,False,0.8,2020,Tuscan Grand Prix
30.4,42.4,False,1.3,2020,Tuscan Grand Prix
30.5,42.4,False,1.6,2020,Tuscan Grand Prix
30.5,42.3,False,2.6,2020,Tuscan Grand Prix
30.2,42.0,False,1.7,2020,Tuscan Grand Prix
30.1,41.9,False,2.3,2020,Tuscan Grand Prix
30.1,41.9,False,2.5,2020,Tuscan Grand Prix
30.1,41.8,False,1.6,2020,Tuscan Grand Prix
30.3,42.1,False,1.3,2020,Tuscan Grand Prix
30.4,41.9,False,1.5,2020,Tuscan Grand Prix
30.3,41.6,False,1.6,2020,Tuscan Grand Prix
30.4,41.6,False,2.2,2020,Tuscan Grand Prix
30.3,41.5,False,2.4,2020,Tuscan Grand Prix
30.1,41.5,False,2.0,2020,Tuscan Grand Prix
30.1,41.7,False,2.9,2020,Tuscan Grand Prix
29.9,41.7,False,2.3,2020,Tuscan Grand Prix
30.0,41.5,False,2.5,2020,Tuscan Grand Prix
29.9,41.1,False,3.1,2020,Tuscan Grand Prix
29.9,41.0,False,2.5,2020,Tuscan Grand Prix
29.9,41.1,False,2.6,2020,Tuscan Grand Prix
29.9,41.1,False,2.3,2020,Tuscan Grand Prix
29.9,40.6,False,1.8,2020,Tuscan Grand Prix
29.9,40.6,False,2.2,2020,Tuscan Grand Prix
30.0,40.7,False,2.3,2020,Tuscan Grand Prix
30.0,40.7,False,2.5,2020,Tuscan Grand Prix
29.8,40.5,False,2.6,2020,Tuscan Grand Prix
29.8,40.7,False,2.3,2020,Tuscan Grand Prix
29.9,40.7,False,2.0,2020,Tuscan Grand Prix
29.9,40.5,False,2.3,2020,Tuscan Grand Prix
30.0,40.4,False,2.0,2020,Tuscan Grand Prix
30.0,40.4,False,2.1,2020,Tuscan Grand Prix
30.0,40.5,False,2.7,2020,Tuscan Grand Prix
30.0,40.5,False,2.2,2020,Tuscan Grand Prix
30.0,40.2,False,2.9,2020,Tuscan Grand Prix
29.7,39.8,False,3.2,2020,Tuscan Grand Prix
29.6,39.8,False,2.6,2020,Tuscan Grand Prix
29.7,40.0,False,2.1,2020,Tuscan Grand Prix
29.8,40.0,False,2.4,2020,Tuscan Grand Prix
29.9,39.9,False,2.9,2020,Tuscan Grand Prix
29.9,39.9,False,2.6,2020,Tuscan Grand Prix
30.0,39.9,False,2.4,2020,Tuscan Grand Prix
29.9,39.9,False,1.6,2020,Tuscan Grand Prix
29.9,39.7,False,1.8,2020,Tuscan Grand Prix
30.0,39.7,False,1.2,2020,Tuscan Grand Prix
29.9,39.7,False,1.2,2020,Tuscan Grand Prix
30.2,39.7,False,0.8,2020,Tuscan Grand Prix
30.2,39.8,False,1.9,2020,Tuscan Grand Prix
30.0,39.5,False,1.5,2020,Tuscan Grand Prix
29.9,39.5,False,1.4,2020,Tuscan Grand Prix
30.0,39.2,False,2.2,2020,Tuscan Grand Prix
29.9,39.5,False,2.1,2020,Tuscan Grand Prix
29.8,39.2,False,1.1,2020,Tuscan Grand Prix
29.9,38.9,False,1.8,2020,Tuscan Grand Prix
29.9,39.4,False,2.2,2020,Tuscan Grand Prix
29.9,39.3,False,1.3,2020,Tuscan Grand Prix
30.0,39.2,False,1.5,2020,Tuscan Grand Prix
30.0,39.2,False,0.9,2020,Tuscan Grand Prix
30.1,38.8,False,1.1,2020,Tuscan Grand Prix
28.5,41.3,False,2.7,2020,Russian Grand Prix
28.5,41.5,False,0.9,2020,Russian Grand Prix
28.6,41.6,False,1.0,2020,Russian Grand Prix
28.5,41.6,False,2.6,2020,Russian Grand Prix
28.2,41.8,False,2.5,2020,Russian Grand Prix
28.4,41.8,False,0.9,2020,Russian Grand Prix
28.5,41.8,False,0.7,2020,Russian Grand Prix
28.5,41.5,False,1.3,2020,Russian Grand Prix
28.5,41.5,False,1.2,2020,Russian Grand Prix
28.4,41.7,False,1.6,2020,Russian Grand Prix
28.7,42.0,False,1.6,2020,Russian Grand Prix
28.7,41.6,False,0.9,2020,Russian Grand Prix
28.7,41.7,False,1.5,2020,Russian Grand Prix
28.9,41.7,False,1.3,2020,Russian Grand Prix
28.9,41.7,False,1.7,2020,Russian Grand Prix
28.9,41.4,False,1.1,2020,Russian Grand Prix
28.9,41.4,False,1.3,2020,Russian Grand Prix
29.2,41.2,False,0.7,2020,Russian Grand Prix
29.4,41.0,False,0.0,2020,Russian Grand Prix
29.3,41.0,False,1.0,2020,Russian Grand Prix
29.2,41.3,False,1.0,2020,Russian Grand Prix
29.4,41.3,False,0.3,2020,Russian Grand Prix
29.7,41.3,False,0.3,2020,Russian Grand Prix
29.7,41.6,False,0.9,2020,Russian Grand Prix
29.8,41.6,False,0.4,2020,Russian Grand Prix
29.9,41.2,False,0.5,2020,Russian Grand Prix
30.0,41.2,False,0.6,2020,Russian Grand Prix
29.9,40.9,False,0.9,2020,Russian Grand Prix
29.9,40.9,False,0.9,2020,Russian Grand Prix
30.0,41.1,False,0.5,2020,Russian Grand Prix
30.1,41.1,False,0.0,2020,Russian Grand Prix
30.2,40.9,False,0.4,2020,Russian Grand Prix
30.3,41.0,False,0.5,2020,Russian Grand Prix
30.4,41.1,False,0.5,2020,Russian Grand Prix
30.2,41.1,False,0.9,2020,Russian Grand Prix
30.3,40.7,False,0.7,2020,Russian Grand Prix
30.4,40.7,False,0.0,2020,Russian Grand Prix
30.4,40.8,False,0.4,2020,Russian Grand Prix
30.4,40.8,False,0.9,2020,Russian Grand Prix
30.5,40.5,False,0.7,2020,Russian Grand Prix
30.4,40.5,False,0.7,2020,Russian Grand Prix
30.4,40.3,False,0.5,2020,Russian Grand Prix
30.5,40.3,False,0.5,2020,Russian Grand Prix
30.5,40.4,False,0.0,2020,Russian Grand Prix
30.5,40.4,False,0.4,2020,Russian Grand Prix
30.3,39.9,False,0.8,2020,Russian Grand Prix
30.2,40.1,False,0.7,2020,Russian Grand Prix
30.1,39.9,False,0.7,2020,Russian Grand Prix
29.8,39.9,False,2.3,2020,Russian Grand Prix
29.3,40.0,False,3.0,2020,Russian Grand Prix
28.9,40.0,False,2.3,2020,Russian Grand Prix
29.0,40.2,False,1.6,2020,Russian Grand Prix
28.9,40.2,False,2.1,2020,Russian Grand Prix
29.0,40.7,False,1.6,2020,Russian Grand Prix
28.9,40.9,False,2.1,2020,Russian Grand Prix
28.9,40.9,False,2.1,2020,Russian Grand Prix
29.0,40.9,False,1.2,2020,Russian Grand Prix
28.9,41.1,False,2.3,2020,Russian Grand Prix
28.7,41.0,False,2.3,2020,Russian Grand Prix
28.7,40.6,False,2.1,2020,Russian Grand Prix
28.5,40.7,False,2.8,2020,Russian Grand Prix
28.2,40.7,False,2.8,2020,Russian Grand Prix
28.0,40.8,False,2.6,2020,Russian Grand Prix
27.9,40.5,False,2.1,2020,Russian Grand Prix
27.9,40.8,False,1.1,2020,Russian Grand Prix
28.0,40.7,False,1.7,2020,Russian Grand Prix
28.3,40.7,False,1.3,2020,Russian Grand Prix
28.5,41.4,False,1.2,2020,Russian Grand Prix
28.2,41.4,False,1.8,2020,Russian Grand Prix
28.3,40.6,False,1.0,2020,Russian Grand Prix
28.5,40.6,False,0.0,2020,Russian Grand Prix
28.4,40.8,False,2.2,2020,Russian Grand Prix
28.3,41.2,False,1.8,2020,Russian Grand Prix
28.4,41.2,False,0.5,2020,Russian Grand Prix
28.5,40.8,False,0.6,2020,Russian Grand Prix
28.6,40.8,False,0.9,2020,Russian Grand Prix
28.8,40.7,False,0.4,2020,Russian Grand Prix
28.9,40.9,False,0.6,2020,Russian Grand Prix
28.7,40.8,False,1.6,2020,Russian Grand Prix
28.5,40.6,False,1.3,2020,Russian Grand Prix
28.7,40.3,False,0.8,2020,Russian Grand Prix
28.9,40.6,False,0.8,2020,Russian Grand Prix
28.8,40.6,False,1.4,2020,Russian Grand Prix
28.8,40.6,False,1.3,2020,Russian Grand Prix
29.0,41.0,False,0.7,2020,Russian Grand Prix
29.2,41.0,False,0.5,2020,Russian Grand Prix
29.1,40.2,False,1.6,2020,Russian Grand Prix
28.7,39.8,False,2.5,2020,Russian Grand Prix
28.8,39.8,False,1.2,2020,Russian Grand Prix
28.8,39.6,False,1.5,2020,Russian Grand Prix
28.6,39.6,False,2.5,2020,Russian Grand Prix
28.3,39.4,False,2.3,2020,Russian Grand Prix
28.1,39.4,False,2.2,2020,Russian Grand Prix
28.0,39.3,False,1.9,2020,Russian Grand Prix
28.2,39.7,False,2.6,2020,Russian Grand Prix
28.2,39.8,False,2.2,2020,Russian Grand Prix
28.3,39.8,False,2.2,2020,Russian Grand Prix
28.1,39.6,False,2.7,2020,Russian Grand Prix
27.8,39.3,False,3.2,2020,Russian Grand Prix
27.7,39.2,False,2.8,2020,Russian Grand Prix
27.6,39.2,False,1.9,2020,Russian Grand Prix
28.0,39.6,False,1.9,2020,Russian Grand Prix
28.3,39.8,False,2.4,2020,Russian Grand Prix
28.3,40.2,False,2.5,2020,Russian Grand Prix
28.2,40.2,False,2.0,2020,Russian Grand Prix
28.1,39.5,False,2.1,2020,Russian Grand Prix
28.3,39.7,False,1.5,2020,Russian Grand Prix
28.4,39.7,False,1.8,2020,Russian Grand Prix
28.5,39.7,False,1.4,2020,Russian Grand Prix
28.4,39.6,False,2.2,2020,Russian Grand Prix
28.1,39.6,False,1.5,2020,Russian Grand Prix
28.1,39.5,False,2.1,2020,Russian Grand Prix
28.0,39.5,False,2.1,2020,Russian Grand Prix
27.8,39.0,False,2.4,2020,Russian Grand Prix
27.7,38.7,False,2.4,2020,Russian Grand Prix
27.7,38.8,False,1.9,2020,Russian Grand Prix
27.8,39.0,False,1.3,2020,Russian Grand Prix
28.1,38.8,False,0.4,2020,Russian Grand Prix
28.5,39.1,False,1.3,2020,Russian Grand Prix
28.4,39.1,False,1.2,2020,Russian Grand Prix
28.3,39.1,False,1.5,2020,Russian Grand Prix
28.0,38.6,False,1.5,2020,Russian Grand Prix
27.8,38.6,False,2.3,2020,Russian Grand Prix
27.8,38.6,False,1.2,2020,Russian Grand Prix
28.0,38.5,False,1.6,2020,Russian Grand Prix
28.1,38.7,False,1.6,2020,Russian Grand Prix
28.0,38.7,False,1.8,2020,Russian Grand Prix
28.0,38.7,False,1.7,2020,Russian Grand Prix
28.2,38.2,False,1.5,2020,Russian Grand Prix
28.4,38.0,False,1.4,2020,Russian Grand Prix
28.3,38.2,False,1.8,2020,Russian Grand Prix
27.9,37.6,False,2.1,2020,Russian Grand Prix
9.0,18.0,False,2.7,2020,Eifel Grand Prix
8.9,18.2,False,2.5,2020,Eifel Grand Prix
8.9,18.2,False,2.7,2020,Eifel Grand Prix
9.2,19.1,False,2.5,2020,Eifel Grand Prix
9.2,19.1,False,2.1,2020,Eifel Grand Prix
9.4,18.6,False,0.8,2020,Eifel Grand Prix
9.4,18.2,False,2.7,2020,Eifel Grand Prix
9.3,17.7,False,2.4,2020,Eifel Grand Prix
9.4,17.6,False,1.3,2020,Eifel Grand Prix
9.3,17.4,False,1.9,2020,Eifel Grand Prix
9.3,17.2,False,1.9,2020,Eifel Grand Prix
9.5,17.1,False,1.8,2020,Eifel Grand Prix
9.6,17.0,False,1.7,2020,Eifel Grand Prix
9.7,16.8,False,1.7,2020,Eifel Grand Prix
9.8,16.6,False,1.6,2020,Eifel Grand Prix
9.9,16.4,False,2.1,2020,Eifel Grand Prix
9.8,16.3,False,1.2,2020,Eifel Grand Prix
9.6,16.0,False,2.0,2020,Eifel Grand Prix
9.5,15.9,False,2.2,2020,Eifel Grand Prix
9.5,15.9,False,1.5,2020,Eifel Grand Prix
9.4,15.7,False,2.3,2020,Eifel Grand Prix
9.5,15.6,False,1.3,2020,Eifel Grand Prix
9.6,15.6,False,1.4,2020,Eifel Grand Prix
9.7,15.7,False,1.1,2020,Eifel Grand Prix
9.6,15.6,False,1.6,2020,Eifel Grand Prix
9.4,15.4,False,1.3,2020,Eifel Grand Prix
9.1,15.2,False,1.6,2020,Eifel Grand Prix
9.1,15.3,True,1.2,2020,Eifel Grand Prix
9.1,15.2,True,1.4,2020,Eifel Grand Prix
9.2,15.1,False,1.9,2020,Eifel Grand Prix
9.2,15.2,False,2.4,2020,Eifel Grand Prix
9.3,15.2,False,1.6,2020,Eifel Grand Prix
9.4,15.4,False,1.4,2020,Eifel Grand Prix
9.4,15.5,False,0.9,2020,Eifel Grand Prix
9.4,15.6,False,2.3,2020,Eifel Grand Prix
9.5,15.7,False,1.4,2020,Eifel Grand Prix
9.6,15.9,False,2.3,2020,Eifel Grand Prix
9.7,16.0,False,1.3,2020,Eifel Grand Prix
9.6,16.0,False,2.4,2020,Eifel Grand Prix
9.5,16.0,False,1.3,2020,Eifel Grand Prix
9.6,16.0,False,2.1,2020,Eifel Grand Prix
9.7,16.1,False,1.5,2020,Eifel Grand Prix
9.8,16.0,False,2.2,2020,Eifel Grand Prix
9.7,16.1,False,1.1,2020,Eifel Grand Prix
9.7,16.1,False,1.8,2020,Eifel Grand Prix
9.6,16.7,False,1.7,2020,Eifel Grand Prix
9.7,17.2,False,2.2,2020,Eifel Grand Prix
9.6,17.1,False,2.2,2020,Eifel Grand Prix
9.5,17.0,False,1.7,2020,Eifel Grand Prix
9.4,16.8,False,2.2,2020,Eifel Grand Prix
9.4,16.6,False,1.1,2020,Eifel Grand Prix
9.6,16.4,False,1.5,2020,Eifel Grand Prix
9.6,16.4,False,1.6,2020,Eifel Grand Prix
9.6,16.6,False,1.5,2020,Eifel Grand Prix
9.7,16.4,False,1.4,2020,Eifel Grand Prix
9.6,16.4,False,3.1,2020,Eifel Grand Prix
9.5,16.3,False,1.9,2020,Eifel Grand Prix
9.5,16.3,False,1.4,2020,Eifel Grand Prix
9.5,16.2,False,1.7,2020,Eifel Grand Prix
9.4,16.1,False,2.1,2020,Eifel Grand Prix
9.6,16.1,False,1.0,2020,Eifel Grand Prix
9.6,16.0,False,1.6,2020,Eifel Grand Prix
9.5,16.0,False,1.0,2020,Eifel Grand Prix
9.4,16.0,False,1.4,2020,Eifel Grand Prix
9.5,16.2,False,1.6,2020,Eifel Grand Prix
9.4,16.2,False,1.5,2020,Eifel Grand Prix
9.5,16.0,False,1.3,2020,Eifel Grand Prix
9.6,15.9,False,2.0,2020,Eifel Grand Prix
9.7,15.8,False,2.2,2020,Eifel Grand Prix
9.8,15.9,False,1.1,2020,Eifel Grand Prix
9.9,15.9,False,1.4,2020,Eifel Grand Prix
9.7,15.6,False,1.9,2020,Eifel Grand Prix
9.4,15.3,False,0.3,2020,Eifel Grand Prix
9.3,15.1,False,0.5,2020,Eifel Grand Prix
9.4,15.6,False,0.8,2020,Eifel Grand Prix
9.5,16.0,False,0.9,2020,Eifel Grand Prix
9.6,16.3,False,1.3,2020,Eifel Grand Prix
9.5,16.5,False,1.4,2020,Eifel Grand Prix
9.5,16.5,False,1.3,2020,Eifel Grand Prix
9.5,16.9,False,1.3,2020,Eifel Grand Prix
9.6,16.8,False,1.2,2020,Eifel Grand Prix
9.6,16.2,False,1.0,2020,Eifel Grand Prix
9.4,15.8,False,1.9,2020,Eifel Grand Prix
9.5,15.6,False,1.0,2020,Eifel Grand Prix
9.4,15.6,False,1.8,2020,Eifel Grand Prix
9.4,15.6,False,1.7,2020,Eifel Grand Prix
9.3,15.6,False,1.2,2020,Eifel Grand Prix
9.2,15.6,False,0.7,2020,Eifel Grand Prix
9.1,15.6,False,2.1,2020,Eifel Grand Prix
9.3,15.8,False,0.7,2020,Eifel Grand Prix
9.5,16.7,False,1.6,2020,Eifel Grand Prix
9.7,17.4,False,1.6,2020,Eifel Grand Prix
9.8,17.5,False,1.4,2020,Eifel Grand Prix
9.9,17.5,False,1.9,2020,Eifel Grand Prix
9.8,17.3,False,1.3,2020,Eifel Grand Prix
9.8,17.3,False,1.3,2020,Eifel Grand Prix
9.8,17.3,False,1.3,2020,Eifel Grand Prix
9.8,17.3,False,1.3,2020,Eifel Grand Prix
20.7,25.8,False,2.2,2020,Portuguese Grand Prix
20.7,26.0,False,3.4,2020,Portuguese Grand Prix
20.6,26.0,False,5.4,2020,Portuguese Grand Prix
20.6,26.0,False,4.8,2020,Portuguese Grand Prix
20.6,26.2,False,6.0,2020,Portuguese Grand Prix
20.6,26.3,False,5.6,2020,Portuguese Grand Prix
20.7,26.7,False,5.2,2020,Portuguese Grand Prix
20.7,26.7,False,5.7,2020,Portuguese Grand Prix
20.8,26.8,False,4.2,2020,Portuguese Grand Prix
20.8,26.7,False,6.7,2020,Portuguese Grand Prix
20.6,26.5,False,6.8,2020,Portuguese Grand Prix
20.6,26.4,False,5.8,2020,Portuguese Grand Prix
20.6,26.4,False,2.9,2020,Portuguese Grand Prix
20.7,26.4,False,5.4,2020,Portuguese Grand Prix
20.6,26.6,False,4.7,2020,Portuguese Grand Prix
20.7,26.6,False,3.3,2020,Portuguese Grand Prix
20.7,26.6,False,5.5,2020,Portuguese Grand Prix
20.7,26.6,False,5.8,2020,Portuguese Grand Prix
20.7,26.6,False,3.8,2020,Portuguese Grand Prix
20.7,26.4,False,4.9,2020,Portuguese Grand Prix
20.7,26.1,False,3.5,2020,Portuguese Grand Prix
20.6,26.0,False,3.2,2020,Portuguese Grand Prix
20.6,25.7,False,3.5,2020,Portuguese Grand Prix
20.6,25.7,False,5.5,2020,Portuguese Grand Prix
20.5,26.0,False,7.0,2020,Portuguese Grand Prix
20.4,26.0,False,5.2,2020,Portuguese Grand Prix
20.5,26.0,False,5.7,2020,Portuguese Grand Prix
20.5,26.0,False,4.7,2020,Portuguese Grand Prix
20.5,25.9,False,3.8,2020,Portuguese Grand Prix
20.5,25.8,False,2.4,2020,Portuguese Grand Prix
20.5,25.7,False,2.8,2020,Portuguese Grand Prix
20.5,25.4,False,4.8,2020,Portuguese Grand Prix
20.5,25.4,False,2.6,2020,Portuguese Grand Prix
20.5,25.4,False,4.4,2020,Portuguese Grand Prix
20.5,25.3,False,4.4,2020,Portuguese Grand Prix
20.4,25.4,False,3.8,2020,Portuguese Grand Prix
20.5,25.4,False,4.5,2020,Portuguese Grand Prix
20.5,25.4,False,3.8,2020,Portuguese Grand Prix
20.5,25.0,False,5.0,2020,Portuguese Grand Prix
20.5,25.1,False,3.0,2020,Portuguese Grand Prix
20.5,25.4,False,2.6,2020,Portuguese Grand Prix
20.5,25.4,False,2.5,2020,Portuguese Grand Prix
20.5,25.5,False,3.7,2020,Portuguese Grand Prix
20.5,25.5,False,4.0,2020,Portuguese Grand Prix
20.6,25.6,False,2.6,2020,Portuguese Grand Prix
20.6,25.7,False,2.7,2020,Portuguese Grand Prix
20.6,26.0,False,2.0,2020,Portuguese Grand Prix
20.7,26.5,False,2.5,2020,Portuguese Grand Prix
20.8,26.6,False,3.0,2020,Portuguese Grand Prix
20.9,26.6,False,2.3,2020,Portuguese Grand Prix
21.0,26.7,False,2.7,2020,Portuguese Grand Prix
21.0,27.0,False,3.7,2020,Portuguese Grand Prix
21.0,27.1,False,4.3,2020,Portuguese Grand Prix
21.0,27.2,False,3.1,2020,Portuguese Grand Prix
21.0,27.4,False,2.9,2020,Portuguese Grand Prix
20.9,27.5,False,3.8,2020,Portuguese Grand Prix
21.0,27.5,False,2.6,2020,Portuguese Grand Prix
21.0,27.3,False,2.5,2020,Portuguese Grand Prix
21.0,27.1,False,3.5,2020,Portuguese Grand Prix
20.8,26.8,False,3.2,2020,Portuguese Grand Prix
20.7,26.5,False,4.6,2020,Portuguese Grand Prix
20.6,26.4,False,6.4,2020,Portuguese Grand Prix
20.5,26.1,False,3.9,2020,Portuguese Grand Prix
20.6,26.0,False,2.6,2020,Portuguese Grand Prix
20.6,26.0,False,2.8,2020,Portuguese Grand Prix
20.7,25.8,False,3.0,2020,Portuguese Grand Prix
20.6,25.8,False,4.4,2020,Portuguese Grand Prix
20.5,25.8,False,4.8,2020,Portuguese Grand Prix
20.5,25.8,False,4.8,2020,Portuguese Grand Prix
20.5,25.8,False,5.8,2020,Portuguese Grand Prix
20.5,25.6,False,4.1,2020,Portuguese Grand Prix
20.4,25.6,False,3.9,2020,Portuguese Grand Prix
20.5,25.5,False,4.7,2020,Portuguese Grand Prix
20.5,25.4,False,5.5,2020,Portuguese Grand Prix
20.4,25.4,False,6.0,2020,Portuguese Grand Prix
20.3,25.3,False,5.4,2020,Portuguese Grand Prix
20.4,25.6,False,4.2,2020,Portuguese Grand Prix
20.4,25.6,False,4.2,2020,Portuguese Grand Prix
20.4,25.7,False,2.8,2020,Portuguese Grand Prix
20.5,25.7,False,3.1,2020,Portuguese Grand Prix
20.5,25.7,False,3.9,2020,Portuguese Grand Prix
20.6,25.8,False,3.7,2020,Portuguese Grand Prix
20.5,25.9,False,3.1,2020,Portuguese Grand Prix
20.5,26.0,False,3.5,2020,Portuguese Grand Prix
20.6,26.1,False,3.7,2020,Portuguese Grand Prix
20.6,26.1,False,2.5,2020,Portuguese Grand Prix
20.6,26.1,False,2.5,2020,Portuguese Grand Prix
20.5,25.9,False,4.3,2020,Portuguese Grand Prix
20.5,25.9,False,4.3,2020,Portuguese Grand Prix
20.5,25.8,False,3.3,2020,Portuguese Grand Prix
20.5,25.9,False,5.1,2020,Portuguese Grand Prix
20.5,25.9,False,4.2,2020,Portuguese Grand Prix
20.4,25.7,False,5.8,2020,Portuguese Grand Prix
20.4,25.7,False,5.8,2020,Portuguese Grand Prix
20.3,25.3,False,6.4,2020,Portuguese Grand Prix
20.3,25.3,False,6.4,2020,Portuguese Grand Prix
20.3,25.2,False,4.9,2020,Portuguese Grand Prix
20.2,25.1,False,5.1,2020,Portuguese Grand Prix
20.3,25.2,False,5.2,2020,Portuguese Grand Prix
20.4,25.5,False,4.7,2020,Portuguese Grand Prix
20.4,25.5,False,4.7,2020,Portuguese Grand Prix
20.4,25.5,False,4.0,2020,Portuguese Grand Prix
20.5,25.7,False,4.4,2020,Portuguese Grand Prix
20.5,25.7,False,3.5,2020,Portuguese Grand Prix
20.5,25.6,False,4.3,2020,Portuguese Grand Prix
20.4,25.2,False,6.1,2020,Portuguese Grand Prix
20.2,24.7,False,4.2,2020,Portuguese Grand Prix
20.2,24.7,False,4.2,2020,Portuguese Grand Prix
20.2,24.7,False,4.4,2020,Portuguese Grand Prix
20.2,24.7,False,3.1,2020,Portuguese Grand Prix
20.2,24.7,False,4.2,2020,Portuguese Grand Prix
20.2,24.5,False,2.0,2020,Portuguese Grand Prix
20.2,24.5,False,2.7,2020,Portuguese Grand Prix
20.2,24.4,False,3.2,2020,Portuguese Grand Prix
20.2,24.4,False,3.2,2020,Portuguese Grand Prix
20.2,24.4,False,3.5,2020,Portuguese Grand Prix
20.2,24.4,False,3.5,2020,Portuguese Grand Prix
20.1,24.4,False,3.0,2020,Portuguese Grand Prix
20.1,24.3,False,2.7,2020,Portuguese Grand Prix
20.1,24.2,False,3.5,2020,Portuguese Grand Prix
20.1,24.2,False,3.0,2020,Portuguese Grand Prix
20.0,24.2,False,3.4,2020,Portuguese Grand Prix
20.0,24.2,False,3.4,2020,Portuguese Grand Prix
20.0,24.1,False,3.3,2020,Portuguese Grand Prix
20.1,24.3,False,1.9,2020,Portuguese Grand Prix
20.2,24.5,False,2.3,2020,Portuguese Grand Prix
20.2,24.5,False,4.1,2020,Portuguese Grand Prix
20.2,24.5,False,4.1,2020,Portuguese Grand Prix
20.9,29.9,False,1.0,2021,Bahrain Grand Prix
20.8,29.9,False,1.1,2021,Bahrain Grand Prix
20.8,30.2,False,1.0,2021,Bahrain Grand Prix
20.8,30.2,False,1.0,2021,Bahrain Grand Prix
20.8,29.9,False,0.9,2021,Bahrain Grand Prix
20.8,29.8,False,0.9,2021,Bahrain Grand Prix
20.7,29.8,False,1.1,2021,Bahrain Grand Prix
20.7,30.0,False,1.0,2021,Bahrain Grand Prix
20.7,30.0,False,0.7,2021,Bahrain Grand Prix
20.7,29.7,False,0.6,2021,Bahrain Grand Prix
20.8,29.6,False,1.0,2021,Bahrain Grand Prix
20.7,29.5,False,0.9,2021,Bahrain Grand Prix
20.7,29.5,False,0.8,2021,Bahrain Grand Prix
20.7,29.5,False,0.8,2021,Bahrain Grand Prix
20.7,29.5,False,0.9,2021,Bahrain Grand Prix
